,Restaurant,City,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time
8383,ID_1112,Pune,"Burger, Street Food",150,50,-,-,-,30 
8384,ID_5698,Delhi,"Pizza, Fast Food",200,50,3.5,208,105,30 
8385,ID_7752,Bangalore,"Healthy Food, North Indian, South Indian",250,50,4.0,60,32,65 
8386,ID_5901,Delhi,North Indian,100,50,NEW,-,-,30 
8387,ID_7013,Delhi,"Chinese, North Indian, Mughlai",350,50,3.7,113,68,45 
8388,ID_8154,Noida,"Lucknowi, Mughlai, Rolls, Kebab",250,50,2.7,468,211,45 
8389,ID_3854,Delhi,"Mithai, Street Food, North Indian",100,50,3.8,406,114,45 
8390,ID_2711,Delhi,North Indian,200,50,3.3,9,9,30 
8391,ID_8187,Pune,Fast Food,200,50,3.8,80,35,30 
8392,ID_2792,Bangalore,"Beverages, Desserts, Ice Cream",200,50,-,-,-,30 
8393,ID_6921,Mumbai,"Pizza, Fast Food",300,50,3.3,51,14,45 
8394,ID_149,Kolkata,North Indian,150,50,3.8,287,26,45 
8395,ID_284,Mumbai,"Desserts, Ice Cream",100,50,3.6,21,11,30 
8396,ID_3122,Bangalore,Continental,200,50,NEW,-,-,30 
8397,ID_4424,Gurgaon,North Indian,100,50,3.9,135,26,65 
8398,ID_3900,Bangalore,"Mithai, Street Food",200,50,4.1,112,22,45 
8399,ID_4922,Mumbai,"Chinese, Fast Food, Rolls",150,50,4.0,168,72,30 
8400,ID_3650,Bangalore,"North Indian, Mughlai, Chinese, Rolls, Lebanese, Arabian, Kebab",300,50,NEW,-,-,30 
8401,ID_7214,Bangalore,"North Indian, Chinese, American",200,50,3.5,61,16,65 
8402,ID_5110,Noida,"North Indian, Mughlai, Chinese",300,50,3.8,735,464,45 
8403,ID_4350,Bangalore,"North Indian, Fast Food, Chinese",300,50,-,-,-,30 
8404,ID_1008,Mumbai,"Burger, Fast Food",150,50,-,-,-,30 
8405,ID_7568,Noida,"Cafe, American, Fast Food, Beverages",200,50,4.0,150,84,65 
8406,ID_3554,Pune,"Desserts, Bakery",150,50,-,-,-,45 
8407,ID_1454,Gurgaon,"Cafe, Fast Food, Beverages, Desserts, Tea",200,50,4.2,157,102,45 
8408,ID_6095,Delhi,"North Indian, Mughlai",250,50,3.7,106,51,30 
8409,ID_1699,Gurgaon,Chinese,200,50,4.0,62,49,30 
8410,ID_8628,Delhi,"North Indian, Chinese, South Indian",250,50,4.0,1597,288,65 
8411,ID_145,Delhi,"Italian, Asian, European",800,50,4.8,475,296,30 
8412,ID_1140,Noida,"American, Fast Food",200,50,3.8,680,158,45 
8413,ID_3200,Delhi,"Healthy Food, Fast Food",200,50,3.4,36,3,30 
8414,ID_1440,Delhi,North Indian,200,50,NEW,-,-,30 
8415,ID_5784,Delhi,"Continental, Fast Food, Beverages",150,50,4.0,94,49,45 
8416,ID_6382,Pune,"Fast Food, Bakery, Beverages",150,50,3.1,5,1,30 
8417,ID_8070,Pune,"Cafe, Healthy Food, Italian, Salad, Sandwich, Sushi, Beverages",400,50,4.1,773,449,45 
8418,ID_5084,Pune,"Ice Cream, Desserts",100,50,4.2,342,112,30 
8419,ID_2647,Noida,"North Indian, Chinese, Fast Food",200,50,3.8,460,110,45 
8420,ID_6854,Noida,Bakery,100,99,3.5,19,7,45 
8421,ID_583,Mumbai,"Kebab, Biryani",200,50,-,-,-,30 
8422,ID_1466,Pune,"Cafe, Salad, Healthy Food, Sandwich, Italian, Beverages, Desserts",400,50,4.4,245,120,30 
8423,ID_386,Bangalore,"North Indian, Chinese, Fast Food",150,50,3.3,246,43,65 
8424,ID_3452,Pune,"Ice Cream, Desserts, Fast Food",350,50,4.6,332,202,30 
8425,ID_188,Hyderabad,"North Indian, Mughlai",150,50,3.3,4,2,30 
8426,ID_7805,Noida,"North Indian, Mughlai, Kebab",250,50,-,-,-,30 
8427,ID_8658,Kolkata,"Biryani, North Indian",150,50,3.6,-,-,30 
8428,ID_6921,Mumbai,"Pizza, Fast Food",300,50,3.3,51,14,45 
8429,ID_2607,Bangalore,Bakery,200,50,-,-,-,65 
8430,ID_3730,Pune,"North Indian, Street Food, Beverages, Chinese",200,50,3.7,51,29,30 
8431,ID_6177,Bangalore,"Fast Food, Desserts",100,50,3.9,105,35,30 
8432,ID_7295,Pune,"Bakery, Desserts, Ice Cream",150,50,4.1,40,31,45 
8433,ID_3908,Pune,Mithai,100,50,3.5,34,13,30 
8434,ID_2779,Mumbai,Fast Food,200,50,NEW,-,-,45 
8435,ID_3147,Mumbai,"Momos, Fast Food",150,50,3.5,85,40,30 
8436,ID_6479,Bangalore,"Mithai, Street Food, Fast Food",150,50,3.8,75,32,45 
8437,ID_7200,Pune,"North Indian, Chinese",200,50,3.7,61,24,45 
8438,ID_6277,Bangalore,"North Indian, Chinese, Bengali",200,50,3.4,23,14,30 
8439,ID_7845,Noida,"North Indian, Chinese",200,50,-,-,-,30 
8440,ID_916,Delhi,Biryani,200,50,3.5,34,6,30 
8441,ID_6602,Bangalore,"Biryani, Chinese",200,50,-,-,-,30 
8442,ID_6192,Pune,Beverages,100,50,4.0,58,30,30 
8443,ID_6370,Pune,Kebab,100,50,3.7,68,19,30 
8444,ID_6530,Bangalore,"Fast Food, Street Food",100,50,3.5,14,8,30 
8445,ID_3284,Bangalore,"South Indian, North Indian",100,50,NEW,-,-,30 
8446,ID_6830,Noida,North Indian,250,50,3.5,22,1,30 
8447,ID_4305,Noida,"Healthy Food, Continental, Salad, Juices",250,50,4.6,655,499,45 
8448,ID_7442,Bangalore,"Fast Food, Rolls",150,99,3.2,7,2,65 
8449,ID_7132,Delhi,Fast Food,200,50,3.9,160,78,65 
8450,ID_4768,Bangalore,"Mithai, North Indian, Street Food",100,99,3.0,58,11,30 
8451,ID_2179,Noida,"North Indian, South Indian, Chinese",200,50,4.3,1037,381,45 
8452,ID_4838,Delhi,"North Indian, Chinese",200,50,3.5,18,9,30 
8453,ID_8119,Mumbai,"Bakery, Desserts, Fast Food",100,50,3.0,10,3,120 
8454,ID_3822,Delhi,North Indian,200,50,3.5,24,4,45 
8455,ID_4462,Noida,"North Indian, South Indian, Chinese",200,50,3.9,251,104,30 
8456,ID_8584,Bangalore,Pizza,150,50,4.0,30,22,30 
8457,ID_6637,Noida,Mughlai,150,50,3.7,72,18,30 
8458,ID_3247,Noida,"North Indian, Chinese, Momos, Rolls",150,50,2.8,18,6,30 
8459,ID_7538,Delhi,"North Indian, Chinese, Mughlai, BBQ",550,50,4.3,3055,2098,30 
8460,ID_4602,Pune,"North Indian, Lebanese, Mediterranean, Mughlai",350,50,3.8,1710,895,30 
8461,ID_8056,Mumbai,"Beverages, Ice Cream",100,50,3.7,37,18,30 
8462,ID_5789,Noida,"North Indian, Chinese",150,50,3.1,4,-,30 
8463,ID_1078,Delhi,"Pizza, Italian",250,50,4.3,386,230,65 
8464,ID_3151,Mumbai,"Asian, North Indian, American, Street Food, Healthy Food, Italian",550,50,4.1,302,186,30 
8465,ID_2625,Bangalore,"Seafood, North Indian",150,50,3.3,6,1,30 
8466,ID_5724,Gurgaon,"Fast Food, Pizza",150,50,3.8,224,33,65 
8467,ID_5715,Noida,"Pizza, Fast Food",200,50,3.8,142,123,30 
8468,ID_6752,Mumbai,"Fast Food, Chinese",100,50,3.2,8,3,45 
8469,ID_5033,Kolkata,Mishti,50,50,4.2,425,131,65 
8470,ID_7944,Mumbai,"Rolls, Chinese, North Indian",200,50,3.0,4,3,30 
8471,ID_3247,Noida,"North Indian, Chinese, Momos, Rolls",150,50,2.8,18,6,30 
8472,ID_7389,Delhi,"Chinese, Fast Food, North Indian",200,50,2.9,122,47,45 
8473,ID_6458,Noida,"Bakery, Desserts",250,99,3.4,31,21,120 
8474,ID_1993,Delhi,"North Indian, Mughlai",250,50,3.5,19,5,30 
8475,ID_7831,Noida,Chinese,200,50,-,-,-,30 
8476,ID_6094,Gurgaon,"Fast Food, Beverages, Burger, Juices",150,50,4.1,168,71,30 
8477,ID_2469,Noida,"Bakery, Fast Food",150,50,3.9,115,57,45 
8478,ID_1159,Bangalore,"North Indian, Chinese, Mughlai",200,50,3.7,80,23,45 
8479,ID_7706,Bangalore,South Indian,100,50,4.0,83,27,30 
8480,ID_5103,Noida,"North Indian, Biryani, Mughlai",300,50,3.6,38,22,30 
8481,ID_682,Noida,"Mughlai, North Indian, Chinese",200,50,3.4,50,18,30 
8482,ID_1792,Hyderabad,"North Indian, Chinese, South Indian",250,50,4.3,112,33,30 
8483,ID_1874,Pune,"Fast Food, Bakery, Desserts",150,50,3.6,44,14,30 
8484,ID_5406,Noida,"Bakery, Desserts, Fast Food",250,50,NEW,-,-,30 
8485,ID_5526,Bangalore,"North Indian, Fast Food, Beverages, Momos",200,50,3.1,59,31,45 
8486,ID_956,Pune,"Healthy Food, Salad, Juices",200,50,3.5,75,38,45 
8487,ID_4116,Bangalore,"Chinese, Hyderabadi, Bengali, North Indian",200,50,NEW,-,-,30 
8488,ID_5049,Delhi,"North Indian, Chinese, Beverages",100,50,NEW,-,-,30 
8489,ID_3501,Gurgaon,"North Indian, Chinese",200,50,3.3,8,5,30 
8490,ID_5502,Delhi,"North Indian, Street Food",100,50,3.4,17,1,30 
8491,ID_455,Delhi,Street Food,100,50,3.6,73,33,30 
8492,ID_3424,Pune,"South Indian, North Indian, Chinese, Fast Food",300,50,3.4,53,15,30 
8493,ID_4643,Hyderabad,"Street Food, Juices, Desserts",100,50,3.7,99,24,30 
8494,ID_1859,Pune,"Beverages, Fast Food",150,50,3.3,5,3,30 
8495,ID_365,Hyderabad,"South Indian, Fast Food",100,99,3.8,418,30,45 
8496,ID_5368,Delhi,Juices,50,50,-,-,-,30 
8497,ID_5952,Noida,"Beverages, Desserts",200,50,-,-,-,45 
8498,ID_720,Bangalore,"Biryani, North Indian, Mughlai",300,50,4.0,242,62,65 
8499,ID_7516,Kolkata,"North Indian, Chinese",200,50,3.8,133,99,30 
8500,ID_3461,Mumbai,"Cafe, Fast Food, Continental",200,99,3.5,94,39,45 
8501,ID_4490,Bangalore,"North Indian, Chinese, Odia, Bengali, Beverages",250,50,2.8,24,15,30 
8502,ID_2480,Mumbai,Fast Food,200,50,3.7,238,131,45 
8503,ID_5131,Kolkata,"Mishti, Fast Food",100,50,4.0,225,96,45 
8504,ID_7037,Bangalore,"North Indian, Chinese, Fast Food, Mughlai",200,50,3.7,25,13,30 
8505,ID_916,Delhi,Biryani,200,50,3.5,34,6,30 
8506,ID_1067,Bangalore,"Chinese, Fast Food, Beverages",300,50,2.9,69,29,30 
8507,ID_8055,Delhi,"Chinese, Thai, Asian, Japanese",200,50,4.6,76,67,30 
8508,ID_8357,Gurgaon,"Bakery, Desserts",200,99,2.9,6,1,45 
8509,ID_6359,Pune,"Fast Food, Chinese, Beverages",150,50,NEW,-,-,30 
8510,ID_4550,Delhi,"Fast Food, Beverages, Wraps, Italian, Burger",200,50,3.5,6,5,30 
8511,ID_466,Noida,"Beverages, Street Food",100,50,3.0,4,2,30 
8512,ID_5279,Noida,"Chinese, North Indian",150,50,3.3,27,9,30 
8513,ID_2414,Bangalore,"Cafe, North Indian, Chinese, Desserts",400,50,4.7,3651,2031,30 
8514,ID_5523,Kolkata,"Biryani, North Indian",100,50,NEW,-,-,30 
8515,ID_7835,Gurgaon,"Beverages, Fast Food",200,50,3.2,4,3,30 
8516,ID_5603,Mumbai,Street Food,100,50,3.9,59,45,30 
8517,ID_5695,Pune,Pizza,150,50,-,-,-,30 
8518,ID_5438,Delhi,"North Indian, Chinese, Fast Food, Mughlai",250,50,3.6,215,62,65 
8519,ID_429,Kolkata,Street Food,150,50,4.1,260,123,45 
8520,ID_4156,Delhi,Fast Food,100,50,-,-,-,30 
8521,ID_882,Noida,Biryani,150,50,-,-,-,30 
8522,ID_6731,Noida,Street Food,100,50,-,-,-,30 
8523,ID_8561,Gurgaon,Chinese,550,50,3.7,488,290,65 
8524,ID_633,Noida,"Mithai, Bakery",200,50,3.1,6,2,30 
8525,ID_2410,Pune,"Rolls, Fast Food, North Indian",200,50,3.9,440,122,45 
8526,ID_5743,Delhi,"Pizza, Fast Food",200,50,3.3,22,2,65 
8527,ID_3188,Bangalore,"Cafe, South Indian",150,50,4.0,102,63,45 
8528,ID_8356,Hyderabad,South Indian,150,50,-,-,-,30 
8529,ID_8151,Bangalore,"Cafe, Fast Food, Street Food",200,50,4.1,470,308,30 
8530,ID_1324,Gurgaon,"Bakery, Desserts",200,50,2.6,26,12,120 
8531,ID_569,Pune,"Chinese, North Indian, Street Food, Fast Food, Beverages",300,50,2.8,19,4,45 
8532,ID_5358,Pune,"Mediterranean, Continental",600,50,4.2,301,190,30 
8533,ID_2560,Delhi,"Healthy Food, American, Salad",150,50,3.5,37,13,65 
8534,ID_5002,Mumbai,"Momos, Desserts",100,50,3.3,17,10,45 
8535,ID_316,Delhi,North Indian,200,50,3.6,25,15,30 
8536,ID_4625,Gurgaon,"North Eastern, Momos, Fast Food, Beverages, Tibetan",100,50,2.6,4,2,30 
8537,ID_1279,Bangalore,"North Indian, Sandwich",200,50,3.8,391,167,65 
8538,ID_268,Delhi,Fast Food,200,50,3.3,15,9,30 
8539,ID_7203,Mumbai,Mithai,150,50,3.7,56,24,45 
8540,ID_5246,Noida,"North Indian, Chinese",100,50,-,-,-,30 
8541,ID_246,Noida,North Indian,150,50,-,-,-,30 
8542,ID_5879,Bangalore,North Indian,650,50,4.2,819,561,45 
8543,ID_4906,Hyderabad,"North Indian, Chinese, Biryani",200,50,-,-,-,30 
8544,ID_7458,Bangalore,Andhra,100,50,3.0,7,4,30 
8545,ID_6147,Noida,North Indian,150,50,3.5,177,63,30 
8546,ID_8308,Hyderabad,Fast Food,100,50,-,-,-,30 
8547,ID_93,Hyderabad,South Indian,100,50,3.5,26,3,30 
8548,ID_5746,Mumbai,"Italian, Pizza",400,50,3.5,77,12,65 
8549,ID_4790,Delhi,"North Indian, Continental, Chinese, Italian, Lebanese, Momos",400,50,3.9,793,513,45 
8550,ID_3443,Delhi,"North Indian, Continental, Chinese",600,50,4.7,437,364,30 
8551,ID_7310,Pune,"Biryani, North Indian, Mughlai, Lucknowi",500,50,4.2,1973,1079,30 
8552,ID_1140,Mumbai,"Burger, Fast Food, Beverages",200,50,3.9,782,316,65 
8553,ID_3487,Noida,"North Indian, Mughlai, Chinese",250,99,2.8,45,7,45 
8554,ID_7727,Kolkata,"Bengali, Chinese, North Indian",150,50,3.1,5,-,30 
8555,ID_1322,Noida,Bakery,100,50,3.4,14,12,30 
8556,ID_6933,Noida,"Fast Food, Street Food",100,50,3.3,14,9,30 
8557,ID_434,Noida,"North Indian, Chinese",100,50,3.2,7,1,30 
8558,ID_3403,Hyderabad,South Indian,100,99,2.9,72,9,45 
8559,ID_2487,Gurgaon,"Ice Cream, Beverages",100,0,-,-,-,30 
8560,ID_4326,Noida,"Chinese, Fast Food, Momos",100,50,2.9,41,17,45 
8561,ID_2217,Bangalore,"Continental, North Indian",200,50,3.8,67,48,30 
8562,ID_4026,Delhi,North Indian,100,50,3.1,6,-,30 
8563,ID_2126,Mumbai,"North Indian, Mughlai, Chinese",600,50,4.0,762,393,30 
8564,ID_8170,Mumbai,"North Indian, Biryani, Kebab, BBQ",200,50,3.3,30,26,30 
8565,ID_1621,Kolkata,"South Indian, Continental",200,50,4.9,568,463,45 
8566,ID_8529,Delhi,"Cafe, Fast Food",300,50,4.7,399,321,30 
8567,ID_1383,Bangalore,"Mexican, Fast Food, Healthy Food",200,50,3.9,78,41,30 
8568,ID_7295,Bangalore,"Bakery, Desserts",150,50,3.9,56,37,45 
8569,ID_1358,Gurgaon,Bakery,250,50,2.8,19,6,45 
8570,ID_6503,Pune,"North Indian, Street Food, Chinese",250,50,-,-,-,30 
8571,ID_8553,Mumbai,Pizza,100,50,2.9,4,2,30 
8572,ID_1938,Gurgaon,"Chinese, Fast Food",100,50,3.7,120,17,30 
8573,ID_603,Noida,Bakery,150,50,-,-,-,30 
8574,ID_7239,Delhi,North Indian,50,50,3.6,20,4,30 
8575,ID_363,Mumbai,"Ice Cream, Desserts, Beverages",150,50,3.7,27,7,45 
8576,ID_7225,Pune,"Cafe, Italian, Fast Food",200,50,4.0,307,179,45 
8577,ID_5531,Pune,"North Indian, Chinese",350,50,3.8,263,160,30 
8578,ID_3255,Kolkata,South Indian,100,50,3.7,124,35,30 
8579,ID_1966,Noida,"North Indian, Chinese",400,50,3.7,34,27,30 
8580,ID_4501,Hyderabad,"South Indian, Street Food",100,50,3.3,37,5,30 
8581,ID_2812,Bangalore,"Desserts, Beverages, Fast Food",150,50,3.4,16,5,30 
8582,ID_4382,Noida,"Fast Food, Beverages",200,50,-,-,-,30 
8583,ID_1150,Gurgaon,"Fast Food, Chinese",200,50,2.9,9,3,30 
8584,ID_5311,Noida,"North Indian, Chinese",200,50,3.2,8,4,30 
8585,ID_5356,Gurgaon,North Indian,100,50,3.4,24,6,30 
8586,ID_607,Pune,"Bakery, Fast Food",200,50,3.7,56,35,30 
8587,ID_5840,Noida,Bengali,250,99,2.9,70,43,65 
8588,ID_6078,Noida,"North Indian, Chinese, Fast Food",200,99,2.9,127,44,45 
8589,ID_7514,Kolkata,"Rolls, Sandwich, Fast Food",150,50,3.7,304,127,65 
8590,ID_1095,Delhi,"North Indian, Chinese, Momos",350,50,3.8,166,97,30 
8591,ID_932,Gurgaon,Biryani,200,50,2.7,7,3,65 
8592,ID_6381,Delhi,Fast Food,100,50,-,-,-,30 
8593,ID_6081,Pune,"South Indian, Fast Food",100,50,2.6,109,55,30 
8594,ID_6599,Noida,"Burger, Sandwich, Wraps, Rolls, Beverages",200,50,-,-,-,30 
8595,ID_7496,Gurgaon,"North Indian, Chinese, Fast Food",250,50,NEW,-,-,30 
8596,ID_3350,Pune,"North Indian, South Indian, Street Food, Fast Food",150,50,2.9,4,2,30 
8597,ID_6931,Mumbai,Fast Food,100,50,NEW,-,-,30 
8598,ID_5949,Delhi,"Beverages, Ice Cream",100,50,3.5,43,14,30 
8599,ID_7866,Pune,"Momos, Fast Food, Chinese",100,50,NEW,-,-,30 
8600,ID_698,Bangalore,Biryani,200,50,3.9,142,76,30 
8601,ID_1557,Kolkata,"Sandwich, Fast Food",100,50,3.7,36,11,65 
8602,ID_7871,Pune,Desserts,100,50,4.0,61,32,45 
8603,ID_6712,Pune,South Indian,100,50,3.0,4,-,30 
8604,ID_109,Pune,Maharashtrian,100,50,3.6,58,25,30 
8605,ID_2794,Mumbai,"Beverages, Desserts, Ice Cream",200,99,3.8,178,84,45 
8606,ID_1819,Bangalore,"Cafe, Continental, Italian",250,50,4.1,313,170,45 
8607,ID_7169,Delhi,"Fast Food, North Indian",250,50,3.3,13,1,30 
8608,ID_5321,Pune,"Biryani, Hyderabadi, North Indian, Mughlai",100,0,-,-,-,30 
8609,ID_2536,Delhi,"North Indian, Fast Food, Chinese, Continental",500,50,3.8,90,60,45 
8610,ID_8358,Delhi,"North Indian, Chinese, Fast Food",100,50,3.1,6,1,30 
8611,ID_3767,Delhi,"North Indian, Chinese, Continental, Italian",600,50,4.2,713,560,30 
8612,ID_7223,Noida,Bakery,150,50,3.7,79,12,30 
8613,ID_1031,Bangalore,Kerala,200,50,3.6,69,19,30 
8614,ID_8207,Delhi,Chinese,200,50,3.3,20,5,30 
8615,ID_5728,Noida,Pizza,150,50,-,-,-,30 
8616,ID_2548,Noida,North Indian,100,50,NEW,-,-,30 
8617,ID_1990,Mumbai,"Chinese, Fast Food",200,50,3.2,24,2,45 
8618,ID_5023,Bangalore,"Andhra, South Indian, Hyderabadi",200,50,2.9,108,71,45 
8619,ID_881,Noida,"Biryani, Hyderabadi",300,99,3.9,121,76,45 
8620,ID_7950,Noida,"Rolls, Fast Food, Beverages",200,50,4.7,407,360,65 
8621,ID_1071,Delhi,"South Indian, North Indian, Continental, Chinese",200,50,3.5,551,75,45 
8622,ID_3506,Noida,"Healthy Food, Chinese, North Indian",350,50,NEW,-,-,30 
8623,ID_3554,Pune,"Desserts, Bakery",150,50,-,-,-,45 
8624,ID_1721,Gurgaon,Chinese,250,50,-,-,-,30 
8625,ID_3703,Delhi,Mithai,100,50,-,-,-,30 
8626,ID_7527,Pune,North Indian,150,50,3.1,5,2,30 
8627,ID_6375,Delhi,North Indian,200,99,3.7,99,26,45 
8628,ID_4555,Bangalore,"Kerala, Biryani",100,50,-,-,-,30 
8629,ID_1032,Pune,"Brazilian, Steak, South American",950,50,4.5,734,393,30 
8630,ID_7046,Delhi,"Continental, Fast Food, North Indian, Mughlai",300,50,3.8,79,38,65 
8631,ID_1465,Bangalore,Street Food,100,50,-,-,-,30 
8632,ID_6287,Pune,"Chinese, North Indian, Biryani",200,50,3.4,19,1,30 
8633,ID_7056,Mumbai,"Mithai, Street Food, Rajasthani, Mexican",250,50,3.6,73,38,30 
8634,ID_7386,Pune,Street Food,100,50,3.7,27,5,30 
8635,ID_2979,Kolkata,"North Indian, South Indian, Chinese",300,50,4.0,798,346,30 
8636,ID_219,Delhi,"Biryani, North Indian",200,50,3.3,10,-,30 
8637,ID_6967,Pune,"Cafe, European, Continental, Sandwich, Salad, Healthy Food",600,50,4.6,391,174,30 
8638,ID_8180,Bangalore,"South Indian, Chinese, North Indian, Beverages",200,50,3.7,64,14,45 
8639,ID_6736,Bangalore,"Street Food, Beverages",100,50,NEW,-,-,45 
8640,ID_606,Noida,Fast Food,200,50,3.7,216,61,45 
8641,ID_1439,Noida,"North Indian, Mughlai",150,50,3.6,119,44,65 
8642,ID_45,Delhi,"Fast Food, Rolls",100,50,3.8,54,27,45 
8643,ID_1190,Mumbai,"North Indian, Chinese, Mughlai, Maharashtrian",250,50,3.2,74,36,30 
8644,ID_117,Noida,"Bengali, North Indian",300,50,3.3,78,38,45 
8645,ID_7760,Pune,"Italian, Pizza",300,50,4.0,564,289,65 
8646,ID_7824,Noida,"Fast Food, Chinese, Pizza",200,99,3.3,94,43,45 
8647,ID_3410,Mumbai,North Indian,200,50,4.0,437,215,45 
8648,ID_2896,Noida,North Indian,200,50,-,-,-,30 
8649,ID_8426,Noida,"North Indian, Mughlai",400,50,3.7,101,68,30 
8650,ID_2276,Delhi,"North Indian, Mughlai",250,50,3.3,9,5,30 
8651,ID_5164,Gurgaon,"North Indian, Chinese",200,50,3.7,104,28,45 
8652,ID_4412,Hyderabad,South Indian,50,50,3.6,41,9,45 
8653,ID_4841,Bangalore,"Chinese, North Indian, South Indian",100,299,-,-,-,30 
8654,ID_8263,Delhi,Street Food,100,50,3.7,47,23,30 
8655,ID_576,Noida,"North Indian, Thai, Chinese, Continental",650,50,4.1,686,484,65 
8656,ID_5176,Delhi,"South Indian, Fast Food, Mithai",100,50,3.5,229,30,45 
8657,ID_306,Mumbai,"North Indian, Street Food, South Indian, Fast Food, Chinese",200,50,3.9,322,131,45 
8658,ID_1055,Bangalore,"Chinese, Beverages",100,50,4.0,124,86,30 
8659,ID_2008,Pune,"Mithai, Street Food, North Indian, Bengali, Desserts, Beverages, Bakery, Fast Food",150,50,4.0,464,218,30 
8660,ID_421,Noida,North Indian,150,0,-,-,-,30 
8661,ID_5573,Delhi,Fast Food,150,50,3.7,65,48,30 
8662,ID_8437,Delhi,"Fast Food, Beverages",250,50,4.0,105,61,30 
8663,ID_4717,Delhi,"Fast Food, North Indian",200,50,3.8,43,23,45 
8664,ID_5585,Mumbai,"North Indian, Mughlai, Chinese, Seafood",600,50,3.9,270,139,30 
8665,ID_2071,Mumbai,"North Indian, Mughlai, Chinese",300,50,3.3,11,5,30 
8666,ID_2781,Bangalore,"Bakery, Desserts",200,50,-,-,-,30 
8667,ID_4786,Pune,"Cafe, Italian, Bakery",200,50,2.6,93,53,45 
8668,ID_2542,Pune,"Mexican, Italian, Modern Indian",200,50,4.0,57,37,65 
8669,ID_6414,Delhi,"Salad, Burger, Sandwich, Beverages",200,50,3.9,43,34,30 
8670,ID_6240,Bangalore,Rolls,100,50,3.2,7,2,30 
8671,ID_4087,Gurgaon,North Indian,150,50,3.1,4,-,30 
8672,ID_7118,Bangalore,"North Indian, Chinese, Beverages, Biryani, Rolls, Fast Food",100,99,4.0,709,312,65 
8673,ID_256,Noida,"Hyderabadi, Biryani",150,50,3.7,70,14,30 
8674,ID_8484,Pune,Asian,200,50,3.2,30,4,45 
8675,ID_7128,Bangalore,"North Indian, Fast Food",200,50,-,-,-,30 
8676,ID_2881,Pune,"Desserts, Ice Cream",100,50,2.8,8,6,45 
8677,ID_3095,Bangalore,"North Indian, Chinese",200,50,3.9,1256,430,45 
8678,ID_2140,Pune,"North Indian, Chinese",300,50,3.7,51,30,30 
8679,ID_3114,Noida,"Pizza, Fast Food",150,50,NEW,-,-,30 
8680,ID_5227,Pune,"Desserts, Beverages",200,50,3.3,9,2,30 
8681,ID_1375,Noida,"Bakery, Desserts",100,50,2.7,56,34,120 
8682,ID_6428,Delhi,"Italian, North Indian, Chinese",300,50,3.3,325,183,45 
8683,ID_3116,Delhi,"Mithai, North Indian, Street Food, South Indian, Bakery, Chinese, Fast Food",250,50,4.1,2158,1199,30 
8684,ID_2199,Bangalore,"Bengali, North Indian, Chinese",250,50,3.1,190,87,65 
8685,ID_4499,Delhi,"Fast Food, Beverages",150,50,3.7,58,22,45 
8686,ID_2163,Noida,"North Indian, Chinese",100,50,3.0,44,21,30 
8687,ID_7089,Bangalore,"South Indian, North Indian, Chinese, Fast Food",200,50,3.7,34,9,30 
8688,ID_4110,Noida,"Bengali, Mithai",150,50,3.1,17,8,30 
8689,ID_686,Kolkata,"Coffee, Cafe, Fast Food, Desserts, Beverages",250,50,3.5,15,11,30 
8690,ID_4839,Delhi,"Bakery, Desserts",150,50,3.3,4,2,30 
8691,ID_7084,Bangalore,"North Indian, Chinese",150,50,-,-,-,30 
8692,ID_5452,Noida,"Bakery, Desserts",150,50,NEW,-,-,30 
8693,ID_6229,Delhi,"Rolls, Fast Food",150,50,4.5,318,181,30 
8694,ID_7221,Delhi,Desserts,200,50,3.8,55,20,45 
8695,ID_962,Bangalore,"North Indian, Chinese, Mughlai, Desserts",150,50,4.1,236,159,30 
8696,ID_3238,Bangalore,"North Indian, South Indian, Chinese, Fast Food",300,99,3.2,111,52,45 
8697,ID_107,Bangalore,"North Indian, Fast Food",100,50,-,-,-,30 
8698,ID_5198,Delhi,North Indian,100,50,3.2,6,1,30 
8699,ID_3883,Bangalore,"South Indian, North Indian, Chinese, Street Food",200,50,4.0,143,55,30 
8700,ID_2663,Pune,"North Indian, Chinese",100,50,3.5,25,5,30 
8701,ID_2171,Bangalore,"North Indian, Chinese, Street Food",150,50,3.9,32,14,30 
8702,ID_3508,Noida,"North Indian, Pizza",150,50,3.9,347,146,45 
8703,ID_244,Mumbai,"Fast Food, Rolls, Beverages",200,50,3.7,174,71,45 
8704,ID_8584,Bangalore,Pizza,150,50,4.0,24,18,30 
8705,ID_712,Mumbai,"Fast Food, Lebanese, Beverages",100,50,NEW,-,-,30 
8706,ID_4446,Pune,"Desserts, Beverages",200,50,3.8,167,73,45 
8707,ID_6386,Kolkata,"South Indian, Street Food",100,50,3.7,343,71,45 
8708,ID_8644,Kolkata,Cafe,250,50,4.0,130,57,30 
8709,ID_7281,Mumbai,Fast Food,100,50,3.1,7,1,30 
8710,ID_6041,Bangalore,"North Indian, Fast Food, Biryani, Chinese",200,50,3.4,60,28,30 
8711,ID_8592,Kolkata,"Pizza, Burger, Rolls, Sandwich",100,50,3.2,9,4,30 
8712,ID_1635,Noida,"Pizza, Italian",200,50,3.9,58,42,30 
8713,ID_6474,Bangalore,"Fast Food, Beverages",150,50,3.7,14,7,30 
8714,ID_5129,Kolkata,Mishti,50,50,3.7,109,24,65 
